id,valor,sfecha,fecha,dispo_ident,tipomed_cod
20611,66.13,,2023-12-08 11:28:22.073,2CF7F1C044300627,4098
20612,66.11,,2023-12-08 11:23:11.060,2CF7F1C044300627,4098
20613,66.12,,2023-12-08 11:18:17.137,2CF7F1C044300627,4098
20614,66.12,,2023-12-08 11:17:57.643,2CF7F1C044300627,4098
20615,66.07,,2023-12-08 11:13:19.817,2CF7F1C044300627,4098
20616,66.27,,2023-12-08 11:08:16.960,2CF7F1C044300627,4098
20617,66.27,,2023-12-08 11:07:57.733,2CF7F1C044300627,4098
20618,66.16,,2023-12-08 11:03:18.417,2CF7F1C044300627,4098
20619,66.17,,2023-12-08 10:58:21.390,2CF7F1C044300627,4098
20620,66.17,,2023-12-08 10:53:14.503,2CF7F1C044300627,4098
20621,66.17,,2023-12-08 10:52:57.843,2CF7F1C044300627,4098
20622,66.25,,2023-12-08 10:48:17.613,2CF7F1C044300627,4098
20623,66.25,,2023-12-08 10:47:57.917,2CF7F1C044300627,4098
20624,66.22,,2023-12-08 10:43:24.583,2CF7F1C044300627,4098
20625,66.18,,2023-12-08 10:38:07.117,2CF7F1C044300627,4098
20626,66.18,,2023-12-08 10:33:16.257,2CF7F1C044300627,4098
20627,66.27,,2023-12-08 10:28:19.497,2CF7F1C044300627,4098
20628,66.27,,2023-12-08 10:23:19.423,2CF7F1C044300627,4098
20629,66.2,,2023-12-08 10:18:18.697,2CF7F1C044300627,4098
20630,66.26,,2023-12-08 10:13:17.527,2CF7F1C044300627,4098
20631,66.29,,2023-12-08 10:08:16.523,2CF7F1C044300627,4098
20632,66.32,,2023-12-08 10:03:08.167,2CF7F1C044300627,4098
20633,66.33,,2023-12-08 09:58:13.067,2CF7F1C044300627,4098
20634,66.32,,2023-12-08 09:53:19.537,2CF7F1C044300627,4098
20635,66.5,,2023-12-08 09:48:16.473,2CF7F1C044300627,4098
20636,66.47,,2023-12-08 09:43:08.063,2CF7F1C044300627,4098
20637,66.48,,2023-12-08 09:38:15.730,2CF7F1C044300627,4098
20638,66.53,,2023-12-08 09:33:15.817,2CF7F1C044300627,4098
20639,66.62,,2023-12-08 09:28:08.707,2CF7F1C044300627,4098
20640,66.65,,2023-12-08 09:23:02.893,2CF7F1C044300627,4098
20641,66.64,,2023-12-08 09:18:16.310,2CF7F1C044300627,4098
20642,66.63,,2023-12-08 09:13:09.477,2CF7F1C044300627,4098
20643,66.69,,2023-12-08 09:08:04.990,2CF7F1C044300627,4098
20644,66.67,,2023-12-08 09:03:08.950,2CF7F1C044300627,4098
20645,66.63,,2023-12-08 08:58:16.247,2CF7F1C044300627,4098
20646,66.63,,2023-12-08 08:57:58.990,2CF7F1C044300627,4098
20647,66.59,,2023-12-08 08:53:16.877,2CF7F1C044300627,4098
20648,66.59,,2023-12-08 08:52:59.013,2CF7F1C044300627,4098
20649,66.68,,2023-12-08 08:48:16.327,2CF7F1C044300627,4098
20650,66.68,,2023-12-08 08:47:59.090,2CF7F1C044300627,4098
20651,66.67,,2023-12-08 08:43:13.050,2CF7F1C044300627,4098
20652,66.63,,2023-12-08 08:38:17.017,2CF7F1C044300627,4098
20653,66.63,,2023-12-08 08:37:59.187,2CF7F1C044300627,4098
20654,66.61,,2023-12-08 08:33:22.813,2CF7F1C044300627,4098
20655,66.69,,2023-12-08 08:28:19.863,2CF7F1C044300627,4098
20656,66.65,,2023-12-08 08:23:20.463,2CF7F1C044300627,4098
20657,66.67,,2023-12-08 08:18:24.080,2CF7F1C044300627,4098
20658,66.61,,2023-12-08 08:12:59.380,2CF7F1C044300627,4098
20659,66.71,,2023-12-08 08:08:12.497,2CF7F1C044300627,4098
20660,66.69,,2023-12-08 08:03:15.930,2CF7F1C044300627,4098
20661,66.64,,2023-12-08 07:58:01.743,2CF7F1C044300627,4098
20662,66.63,,2023-12-08 07:53:16.353,2CF7F1C044300627,4098
20663,66.66,,2023-12-08 07:48:15.370,2CF7F1C044300627,4098
20664,66.69,,2023-12-08 07:43:03.703,2CF7F1C044300627,4098
20665,66.63,,2023-12-08 07:38:19.040,2CF7F1C044300627,4098
20666,66.6,,2023-12-08 07:33:08.557,2CF7F1C044300627,4098
20667,66.6,,2023-12-08 07:32:59.783,2CF7F1C044300627,4098
20668,66.66,,2023-12-08 07:27:59.843,2CF7F1C044300627,4098
20669,66.66,,2023-12-08 07:23:24.837,2CF7F1C044300627,4098
20670,66.63,,2023-12-08 07:18:02.170,2CF7F1C044300627,4098
20671,66.62,,2023-12-08 07:13:23.390,2CF7F1C044300627,4098
20672,66.64,,2023-12-08 07:08:10.183,2CF7F1C044300627,4098
20673,66.65,,2023-12-08 07:03:16.123,2CF7F1C044300627,4098
20674,66.62,,2023-12-08 06:58:14.753,2CF7F1C044300627,4098
20675,66.57,,2023-12-08 06:53:18.587,2CF7F1C044300627,4098
20676,66.64,,2023-12-08 06:48:21.797,2CF7F1C044300627,4098
20677,66.64,,2023-12-08 06:43:02.357,2CF7F1C044300627,4098
20678,66.64,,2023-12-08 06:38:11.233,2CF7F1C044300627,4098
20679,66.58,,2023-12-08 06:33:11.557,2CF7F1C044300627,4098
20680,66.65,,2023-12-08 06:28:08.760,2CF7F1C044300627,4098
20681,66.66,,2023-12-08 06:23:14.563,2CF7F1C044300627,4098
20682,66.63,,2023-12-08 06:18:07.693,2CF7F1C044300627,4098
20683,66.58,,2023-12-08 06:13:06.607,2CF7F1C044300627,4098
20684,66.67,,2023-12-08 06:08:12.043,2CF7F1C044300627,4098
20685,66.62,,2023-12-08 06:03:27.877,2CF7F1C044300627,4098
20686,66.63,,2023-12-08 05:58:00.720,2CF7F1C044300627,4098
20687,66.55,,2023-12-08 05:53:14.603,2CF7F1C044300627,4098
20688,66.64,,2023-12-08 05:48:08.960,2CF7F1C044300627,4098
20689,66.66,,2023-12-08 05:43:30.127,2CF7F1C044300627,4098
20690,66.6,,2023-12-08 05:38:22.837,2CF7F1C044300627,4098
20691,66.57,,2023-12-08 05:33:18.120,2CF7F1C044300627,4098
20692,66.61,,2023-12-08 05:28:01.027,2CF7F1C044300627,4098
20693,66.65,,2023-12-08 05:23:11.077,2CF7F1C044300627,4098
20694,66.6,,2023-12-08 05:18:05.270,2CF7F1C044300627,4098
20695,66.55,,2023-12-08 05:13:09.150,2CF7F1C044300627,4098
20696,66.62,,2023-12-08 05:08:16.677,2CF7F1C044300627,4098
20697,66.62,,2023-12-08 05:03:28.977,2CF7F1C044300627,4098
20698,66.58,,2023-12-08 04:58:07.297,2CF7F1C044300627,4098
20699,66.55,,2023-12-08 04:53:20.040,2CF7F1C044300627,4098
20700,66.6,,2023-12-08 04:48:19.740,2CF7F1C044300627,4098
20701,66.62,,2023-12-08 04:43:22.177,2CF7F1C044300627,4098
20702,66.53,,2023-12-08 04:38:22.637,2CF7F1C044300627,4098
20703,66.52,,2023-12-08 04:33:09.547,2CF7F1C044300627,4098
20704,66.58,,2023-12-08 04:28:13.617,2CF7F1C044300627,4098
20705,66.62,,2023-12-08 04:23:14.973,2CF7F1C044300627,4098
20706,66.55,,2023-12-08 04:18:09.887,2CF7F1C044300627,4098
20707,66.53,,2023-12-08 04:13:09.883,2CF7F1C044300627,4098
20708,66.58,,2023-12-08 04:08:15.790,2CF7F1C044300627,4098
20709,66.59,,2023-12-08 04:03:30.037,2CF7F1C044300627,4098
20710,66.57,,2023-12-08 03:58:28.477,2CF7F1C044300627,4098
20711,66.51,,2023-12-08 03:53:26.463,2CF7F1C044300627,4098
20712,66.59,,2023-12-08 03:48:10.110,2CF7F1C044300627,4098
20713,66.58,,2023-12-08 03:43:25.557,2CF7F1C044300627,4098
20714,66.56,,2023-12-08 03:38:10.273,2CF7F1C044300627,4098
20715,66.5,,2023-12-08 03:33:10.127,2CF7F1C044300627,4098
20716,66.6,,2023-12-08 03:28:02.213,2CF7F1C044300627,4098
20717,66.57,,2023-12-08 03:23:16.690,2CF7F1C044300627,4098
20718,66.55,,2023-12-08 03:18:08.267,2CF7F1C044300627,4098
20719,66.47,,2023-12-08 03:13:19.773,2CF7F1C044300627,4098
20720,66.57,,2023-12-08 03:08:11.003,2CF7F1C044300627,4098
20721,66.57,,2023-12-08 03:03:08.527,2CF7F1C044300627,4098
20722,66.53,,2023-12-08 02:58:16.027,2CF7F1C044300627,4098
20723,66.49,,2023-12-08 02:53:04.550,2CF7F1C044300627,4098
20724,66.57,,2023-12-08 02:48:12.763,2CF7F1C044300627,4098
20725,66.57,,2023-12-08 02:43:18.120,2CF7F1C044300627,4098
20726,66.56,,2023-12-08 02:38:06.830,2CF7F1C044300627,4098
20727,66.48,,2023-12-08 02:33:13.723,2CF7F1C044300627,4098
20728,66.55,,2023-12-08 02:28:20.623,2CF7F1C044300627,4098
20729,66.54,,2023-12-08 02:23:23.323,2CF7F1C044300627,4098
20730,66.52,,2023-12-08 02:18:25.590,2CF7F1C044300627,4098
20731,66.5,,2023-12-08 02:13:08.897,2CF7F1C044300627,4098
20732,66.58,,2023-12-08 02:08:02.970,2CF7F1C044300627,4098
20733,66.57,,2023-12-08 02:03:20.903,2CF7F1C044300627,4098
20734,66.55,,2023-12-08 01:58:31.377,2CF7F1C044300627,4098
20735,66.51,,2023-12-08 01:53:29.683,2CF7F1C044300627,4098
20736,66.59,,2023-12-08 01:48:26.637,2CF7F1C044300627,4098
20737,66.55,,2023-12-08 01:43:09.433,2CF7F1C044300627,4098
20738,66.54,,2023-12-08 01:38:22.843,2CF7F1C044300627,4098
20739,66.5,,2023-12-08 01:33:20.107,2CF7F1C044300627,4098
20740,66.56,,2023-12-08 01:28:05.337,2CF7F1C044300627,4098
20741,66.57,,2023-12-08 01:23:05.460,2CF7F1C044300627,4098
20742,66.53,,2023-12-08 01:18:11.487,2CF7F1C044300627,4098
20743,66.49,,2023-12-08 01:13:16.817,2CF7F1C044300627,4098
20744,66.58,,2023-12-08 01:08:11.530,2CF7F1C044300627,4098
20745,66.55,,2023-12-08 01:03:13.587,2CF7F1C044300627,4098
20746,66.54,,2023-12-08 00:58:31.360,2CF7F1C044300627,4098
20747,66.49,,2023-12-08 00:53:18.110,2CF7F1C044300627,4098
20748,66.53,,2023-12-08 00:48:11.710,2CF7F1C044300627,4098
20749,66.53,,2023-12-08 00:43:30.190,2CF7F1C044300627,4098
20750,66.48,,2023-12-08 00:38:06.003,2CF7F1C044300627,4098
20751,66.43,,2023-12-08 00:33:13.873,2CF7F1C044300627,4098
20752,66.49,,2023-12-08 00:28:11.550,2CF7F1C044300627,4098
20753,66.51,,2023-12-08 00:23:10.060,2CF7F1C044300627,4098
20754,66.48,,2023-12-08 00:18:04.033,2CF7F1C044300627,4098
20755,66.43,,2023-12-08 00:13:15.950,2CF7F1C044300627,4098
20756,66.5,,2023-12-08 00:08:26.297,2CF7F1C044300627,4098
20757,66.51,,2023-12-08 00:03:22.977,2CF7F1C044300627,4098
20758,66.48,,2023-12-07 23:58:12.230,2CF7F1C044300627,4098
20759,66.42,,2023-12-07 23:53:15.620,2CF7F1C044300627,4098
20760,66.45,,2023-12-07 23:48:12.270,2CF7F1C044300627,4098
20761,66.49,,2023-12-07 23:43:13.757,2CF7F1C044300627,4098
20762,66.46,,2023-12-07 23:38:12.430,2CF7F1C044300627,4098
20763,66.45,,2023-12-07 23:33:22.133,2CF7F1C044300627,4098
20764,66.48,,2023-12-07 23:28:20.893,2CF7F1C044300627,4098
20765,66.49,,2023-12-07 23:23:28.163,2CF7F1C044300627,4098
20766,66.47,,2023-12-07 23:18:16.913,2CF7F1C044300627,4098
20767,66.44,,2023-12-07 23:13:13.887,2CF7F1C044300627,4098
20768,66.48,,2023-12-07 23:08:27.307,2CF7F1C044300627,4098
20769,66.51,,2023-12-07 23:03:28.427,2CF7F1C044300627,4098
20770,66.46,,2023-12-07 22:58:12.820,2CF7F1C044300627,4098
20771,66.45,,2023-12-07 22:53:15.243,2CF7F1C044300627,4098
20772,66.47,,2023-12-07 22:48:14.863,2CF7F1C044300627,4098
20773,66.49,,2023-12-07 22:43:14.920,2CF7F1C044300627,4098
20774,66.42,,2023-12-07 22:38:11.090,2CF7F1C044300627,4098
20775,66.43,,2023-12-07 22:33:13.003,2CF7F1C044300627,4098
20776,66.46,,2023-12-07 22:28:15.083,2CF7F1C044300627,4098
20777,66.47,,2023-12-07 22:23:19.833,2CF7F1C044300627,4098
20778,66.48,,2023-12-07 22:18:09.340,2CF7F1C044300627,4098
20779,66.45,,2023-12-07 22:13:19.037,2CF7F1C044300627,4098
20780,66.46,,2023-12-07 22:08:21.903,2CF7F1C044300627,4098
20781,66.48,,2023-12-07 22:03:07.383,2CF7F1C044300627,4098
20782,66.44,,2023-12-07 21:58:13.417,2CF7F1C044300627,4098
20783,66.42,,2023-12-07 21:53:28.620,2CF7F1C044300627,4098
20784,66.46,,2023-12-07 21:48:21.360,2CF7F1C044300627,4098
20785,66.47,,2023-12-07 21:43:14.227,2CF7F1C044300627,4098
20786,66.43,,2023-12-07 21:38:22.947,2CF7F1C044300627,4098
20787,66.39,,2023-12-07 21:33:13.733,2CF7F1C044300627,4098
20788,66.42,,2023-12-07 21:28:13.643,2CF7F1C044300627,4098
20789,66.44,,2023-12-07 21:23:05.673,2CF7F1C044300627,4098
20790,66.43,,2023-12-07 21:18:24.323,2CF7F1C044300627,4098
20791,66.37,,2023-12-07 21:13:28.990,2CF7F1C044300627,4098
20792,66.42,,2023-12-07 21:08:18.237,2CF7F1C044300627,4098
20793,66.42,,2023-12-07 21:03:20.017,2CF7F1C044300627,4098
20794,66.42,,2023-12-07 20:58:22.367,2CF7F1C044300627,4098
20795,66.38,,2023-12-07 20:53:23.207,2CF7F1C044300627,4098
20796,66.41,,2023-12-07 20:48:10.053,2CF7F1C044300627,4098
20797,66.45,,2023-12-07 20:43:18.237,2CF7F1C044300627,4098
20798,66.41,,2023-12-07 20:38:16.137,2CF7F1C044300627,4098
20799,66.39,,2023-12-07 20:33:08.190,2CF7F1C044300627,4098
20800,66.42,,2023-12-07 20:28:26.033,2CF7F1C044300627,4098
20801,66.45,,2023-12-07 20:23:15.370,2CF7F1C044300627,4098
20802,66.41,,2023-12-07 20:18:18.867,2CF7F1C044300627,4098
20803,66.37,,2023-12-07 20:13:16.657,2CF7F1C044300627,4098
20804,66.4,,2023-12-07 20:08:31.890,2CF7F1C044300627,4098
20805,66.41,,2023-12-07 20:03:21.643,2CF7F1C044300627,4098
20806,66.38,,2023-12-07 19:58:10.547,2CF7F1C044300627,4098
20807,66.36,,2023-12-07 19:53:08.740,2CF7F1C044300627,4098
20808,66.36,,2023-12-07 19:48:10.600,2CF7F1C044300627,4098
20809,66.42,,2023-12-07 19:43:16.667,2CF7F1C044300627,4098
20810,66.38,,2023-12-07 19:38:15.103,2CF7F1C044300627,4098
20811,66.34,,2023-12-07 19:33:32.227,2CF7F1C044300627,4098
20812,66.36,,2023-12-07 19:28:08.923,2CF7F1C044300627,4098
20813,66.42,,2023-12-07 19:23:22.987,2CF7F1C044300627,4098
20814,66.38,,2023-12-07 19:18:14.977,2CF7F1C044300627,4098
20815,66.34,,2023-12-07 19:13:29.623,2CF7F1C044300627,4098
20816,66.34,,2023-12-07 19:08:23.767,2CF7F1C044300627,4098
20817,66.34,,2023-12-07 19:03:11.020,2CF7F1C044300627,4098
20818,66.37,,2023-12-07 18:58:13.060,2CF7F1C044300627,4098
20819,66.33,,2023-12-07 18:53:28.117,2CF7F1C044300627,4098
20820,66.37,,2023-12-07 18:48:16.480,2CF7F1C044300627,4098
20821,66.38,,2023-12-07 18:43:16.697,2CF7F1C044300627,4098
20822,66.37,,2023-12-07 18:38:13.280,2CF7F1C044300627,4098
20823,66.35,,2023-12-07 18:33:27.917,2CF7F1C044300627,4098
20824,66.34,,2023-12-07 18:28:23.067,2CF7F1C044300627,4098
20825,66.35,,2023-12-07 18:23:25.933,2CF7F1C044300627,4098
20826,66.33,,2023-12-07 18:18:15.640,2CF7F1C044300627,4098
20827,66.28,,2023-12-07 18:13:16.903,2CF7F1C044300627,4098
20828,66.31,,2023-12-07 18:08:14.957,2CF7F1C044300627,4098
20829,66.33,,2023-12-07 18:03:11.640,2CF7F1C044300627,4098
20830,66.32,,2023-12-07 17:58:13.677,2CF7F1C044300627,4098
20831,66.28,,2023-12-07 17:53:21.290,2CF7F1C044300627,4098
20832,66.28,,2023-12-07 17:48:22.053,2CF7F1C044300627,4098
20833,66.27,,2023-12-07 17:43:13.937,2CF7F1C044300627,4098
20834,66.29,,2023-12-07 17:38:15.227,2CF7F1C044300627,4098
20835,66.24,,2023-12-07 17:33:16.757,2CF7F1C044300627,4098
20836,66.27,,2023-12-07 17:28:29.510,2CF7F1C044300627,4098
20837,66.29,,2023-12-07 17:23:20.260,2CF7F1C044300627,4098
20838,66.25,,2023-12-07 17:18:30.950,2CF7F1C044300627,4098
20839,66.2,,2023-12-07 17:13:25.183,2CF7F1C044300627,4098
20840,66.23,,2023-12-07 17:08:26.337,2CF7F1C044300627,4098
20841,66.3,,2023-12-07 17:03:28.367,2CF7F1C044300627,4098
20842,66.28,,2023-12-07 16:58:16.463,2CF7F1C044300627,4098
20843,66.24,,2023-12-07 16:53:20.267,2CF7F1C044300627,4098
20844,66.23,,2023-12-07 16:48:34.950,2CF7F1C044300627,4098
20845,66.31,,2023-12-07 16:43:36.440,2CF7F1C044300627,4098
20846,66.27,,2023-12-07 16:38:18.430,2CF7F1C044300627,4098
20847,66.24,,2023-12-07 16:33:27.990,2CF7F1C044300627,4098
20848,66.25,,2023-12-07 16:28:18.097,2CF7F1C044300627,4098
20849,66.31,,2023-12-07 16:23:29.117,2CF7F1C044300627,4098
20850,66.26,,2023-12-07 16:18:10.687,2CF7F1C044300627,4098
20851,66.26,,2023-12-07 16:13:16.687,2CF7F1C044300627,4098
20852,66.27,,2023-12-07 16:08:21.193,2CF7F1C044300627,4098
20853,66.31,,2023-12-07 16:03:26.097,2CF7F1C044300627,4098
20854,66.29,,2023-12-07 15:58:20.273,2CF7F1C044300627,4098
20855,66.28,,2023-12-07 15:53:18.900,2CF7F1C044300627,4098
20856,66.25,,2023-12-07 15:48:18.960,2CF7F1C044300627,4098
20857,66.26,,2023-12-07 15:43:18.373,2CF7F1C044300627,4098
20858,66.25,,2023-12-07 15:38:32.103,2CF7F1C044300627,4098
20859,66.25,,2023-12-07 15:33:36.337,2CF7F1C044300627,4098
20860,66.25,,2023-12-07 15:28:26.977,2CF7F1C044300627,4098
20861,66.29,,2023-12-07 15:23:32.823,2CF7F1C044300627,4098
20862,66.26,,2023-12-07 15:18:29.427,2CF7F1C044300627,4098
20863,66.21,,2023-12-07 15:13:17.283,2CF7F1C044300627,4098
20864,66.19,,2023-12-07 15:08:09.473,2CF7F1C044300627,4098
20865,66.25,,2023-12-07 15:03:17.437,2CF7F1C044300627,4098
20866,66.22,,2023-12-07 14:58:13.453,2CF7F1C044300627,4098
20867,66.18,,2023-12-07 14:53:15.603,2CF7F1C044300627,4098
20868,66.17,,2023-12-07 14:48:36.317,2CF7F1C044300627,4098
20869,66.22,,2023-12-07 14:43:26.187,2CF7F1C044300627,4098
20870,66.16,,2023-12-07 14:38:17.853,2CF7F1C044300627,4098
20871,66.07,,2023-12-07 14:33:37.057,2CF7F1C044300627,4098
20872,66.11,,2023-12-07 14:28:17.713,2CF7F1C044300627,4098
20873,66.16,,2023-12-07 14:23:28.617,2CF7F1C044300627,4098
20874,66.13,,2023-12-07 14:18:34.857,2CF7F1C044300627,4098
20875,66.01,,2023-12-07 14:13:35.537,2CF7F1C044300627,4098
20876,66.04,,2023-12-07 14:08:26.480,2CF7F1C044300627,4098
20877,66.09,,2023-12-07 14:03:33.053,2CF7F1C044300627,4098
20878,66.04,,2023-12-07 13:58:17.787,2CF7F1C044300627,4098
20879,66.0,,2023-12-07 13:53:29.783,2CF7F1C044300627,4098
20880,66.02,,2023-12-07 13:48:27.787,2CF7F1C044300627,4098
20881,66.08,,2023-12-07 13:43:14.277,2CF7F1C044300627,4098
20882,66.0,,2023-12-07 13:38:36.723,2CF7F1C044300627,4098
20883,65.93,,2023-12-07 13:33:23.087,2CF7F1C044300627,4098
20884,65.93,,2023-12-07 13:28:25.517,2CF7F1C044300627,4098
20885,66.01,,2023-12-07 13:23:37.697,2CF7F1C044300627,4098
20886,65.99,,2023-12-07 13:18:34.433,2CF7F1C044300627,4098
20887,65.97,,2023-12-07 13:13:37.457,2CF7F1C044300627,4098
20888,66.0,,2023-12-07 13:08:40.030,2CF7F1C044300627,4098
20889,66.13,,2023-12-07 13:03:12.630,2CF7F1C044300627,4098
20890,66.07,,2023-12-07 12:58:10.723,2CF7F1C044300627,4098
20891,66.07,,2023-12-07 12:53:35.577,2CF7F1C044300627,4098
20892,66.02,,2023-12-07 12:48:39.003,2CF7F1C044300627,4098
20893,66.13,,2023-12-07 12:43:28.213,2CF7F1C044300627,4098
20894,66.11,,2023-12-07 12:38:35.707,2CF7F1C044300627,4098
20895,66.07,,2023-12-07 12:33:20.837,2CF7F1C044300627,4098
20896,66.09,,2023-12-07 12:28:30.873,2CF7F1C044300627,4098
20897,66.18,,2023-12-07 12:23:10.920,2CF7F1C044300627,4098
20898,66.14,,2023-12-07 12:18:17.120,2CF7F1C044300627,4098
20899,66.13,,2023-12-07 12:13:29.157,2CF7F1C044300627,4098
20900,66.1,,2023-12-07 12:08:11.077,2CF7F1C044300627,4098
20901,66.19,,2023-12-07 12:03:22.257,2CF7F1C044300627,4098
20902,66.18,,2023-12-07 11:58:28.040,2CF7F1C044300627,4098
20903,66.13,,2023-12-07 11:53:39.437,2CF7F1C044300627,4098
20904,66.14,,2023-12-07 11:48:19.400,2CF7F1C044300627,4098
20905,66.25,,2023-12-07 11:43:19.387,2CF7F1C044300627,4098
20906,66.26,,2023-12-07 11:38:34.400,2CF7F1C044300627,4098
20907,66.17,,2023-12-07 11:33:13.403,2CF7F1C044300627,4098
20908,66.21,,2023-12-07 11:28:32.157,2CF7F1C044300627,4098
20909,66.27,,2023-12-07 11:23:21.627,2CF7F1C044300627,4098
20910,66.28,,2023-12-07 11:18:34.210,2CF7F1C044300627,4098
20911,66.22,,2023-12-07 11:13:11.617,2CF7F1C044300627,4098
20912,66.24,,2023-12-07 11:08:25.540,2CF7F1C044300627,4098
20913,66.3,,2023-12-07 11:03:15.693,2CF7F1C044300627,4098
20914,66.29,,2023-12-07 10:58:34.703,2CF7F1C044300627,4098
20915,66.28,,2023-12-07 10:53:13.797,2CF7F1C044300627,4098
20916,66.21,,2023-12-07 10:48:27.443,2CF7F1C044300627,4098
20917,66.36,,2023-12-07 10:43:12.017,2CF7F1C044300627,4098
20918,66.29,,2023-12-07 10:38:33.263,2CF7F1C044300627,4098
20919,66.28,,2023-12-07 10:33:21.487,2CF7F1C044300627,4098
20920,66.28,,2023-12-07 10:28:28.963,2CF7F1C044300627,4098
20921,66.41,,2023-12-07 10:23:33.877,2CF7F1C044300627,4098
20922,66.42,,2023-12-07 10:18:12.127,2CF7F1C044300627,4098
20923,66.38,,2023-12-07 10:13:14.197,2CF7F1C044300627,4098
20924,66.34,,2023-12-07 10:08:33.437,2CF7F1C044300627,4098
20925,66.48,,2023-12-07 10:03:33.783,2CF7F1C044300627,4098
20926,66.45,,2023-12-07 09:58:38.913,2CF7F1C044300627,4098
20927,66.43,,2023-12-07 09:53:36.250,2CF7F1C044300627,4098
20928,66.42,,2023-12-07 09:48:22.440,2CF7F1C044300627,4098
20929,66.51,,2023-12-07 09:43:35.187,2CF7F1C044300627,4098
20930,66.49,,2023-12-07 09:38:35.397,2CF7F1C044300627,4098
20931,66.47,,2023-12-07 09:33:30.727,2CF7F1C044300627,4098
20932,66.47,,2023-12-07 09:28:32.317,2CF7F1C044300627,4098
20933,66.54,,2023-12-07 09:23:36.647,2CF7F1C044300627,4098
20934,66.52,,2023-12-07 09:18:20.790,2CF7F1C044300627,4098
20935,66.51,,2023-12-07 09:13:30.640,2CF7F1C044300627,4098
20936,66.48,,2023-12-07 09:08:16.820,2CF7F1C044300627,4098
20937,66.55,,2023-12-07 09:03:37.657,2CF7F1C044300627,4098
20938,66.53,,2023-12-07 08:58:31.213,2CF7F1C044300627,4098
20939,66.5,,2023-12-07 08:53:36.077,2CF7F1C044300627,4098
20940,66.5,,2023-12-07 08:48:13.150,2CF7F1C044300627,4098
20941,66.57,,2023-12-07 08:43:34.673,2CF7F1C044300627,4098
20942,66.54,,2023-12-07 08:38:23.077,2CF7F1C044300627,4098
20943,66.5,,2023-12-07 08:33:24.747,2CF7F1C044300627,4098
20944,66.49,,2023-12-07 08:28:28.230,2CF7F1C044300627,4098
20945,66.61,,2023-12-07 08:23:36.773,2CF7F1C044300627,4098
20946,66.54,,2023-12-07 08:18:25.077,2CF7F1C044300627,4098
20947,66.53,,2023-12-07 08:13:40.447,2CF7F1C044300627,4098
20948,66.5,,2023-12-07 08:08:37.270,2CF7F1C044300627,4098
20949,66.6,,2023-12-07 08:03:15.540,2CF7F1C044300627,4098
20950,66.59,,2023-12-07 07:58:23.527,2CF7F1C044300627,4098
20951,66.53,,2023-12-07 07:53:42.037,2CF7F1C044300627,4098
20952,66.49,,2023-12-07 07:48:29.043,2CF7F1C044300627,4098
20953,66.6,,2023-12-07 07:43:41.577,2CF7F1C044300627,4098
20954,66.6,,2023-12-07 07:38:26.310,2CF7F1C044300627,4098
20955,66.57,,2023-12-07 07:33:28.073,2CF7F1C044300627,4098
20956,66.54,,2023-12-07 07:28:33.633,2CF7F1C044300627,4098
20957,66.64,,2023-12-07 07:23:23.967,2CF7F1C044300627,4098
20958,66.61,,2023-12-07 07:18:33.623,2CF7F1C044300627,4098
20959,66.57,,2023-12-07 07:13:21.913,2CF7F1C044300627,4098
20960,66.51,,2023-12-07 07:08:28.997,2CF7F1C044300627,4098
20961,66.62,,2023-12-07 07:03:42.867,2CF7F1C044300627,4098
20962,66.62,,2023-12-07 06:58:34.320,2CF7F1C044300627,4098
20963,66.61,,2023-12-07 06:53:32.727,2CF7F1C044300627,4098
20964,66.59,,2023-12-07 06:48:41.047,2CF7F1C044300627,4098
20965,66.66,,2023-12-07 06:43:42.530,2CF7F1C044300627,4098
20966,66.66,,2023-12-07 06:38:40.127,2CF7F1C044300627,4098
20967,66.61,,2023-12-07 06:33:35.797,2CF7F1C044300627,4098
20968,66.58,,2023-12-07 06:28:18.353,2CF7F1C044300627,4098
20969,66.68,,2023-12-07 06:23:34.973,2CF7F1C044300627,4098
20970,66.66,,2023-12-07 06:18:32.163,2CF7F1C044300627,4098
20971,66.61,,2023-12-07 06:13:37.527,2CF7F1C044300627,4098
20972,66.57,,2023-12-07 06:08:18.687,2CF7F1C044300627,4098
20973,66.68,,2023-12-07 06:03:35.267,2CF7F1C044300627,4098
20974,66.66,,2023-12-07 05:58:14.667,2CF7F1C044300627,4098
20975,66.63,,2023-12-07 05:53:24.883,2CF7F1C044300627,4098
20976,66.63,,2023-12-07 05:48:38.160,2CF7F1C044300627,4098
20977,66.68,,2023-12-07 05:43:37.013,2CF7F1C044300627,4098
20978,66.7,,2023-12-07 05:38:27.087,2CF7F1C044300627,4098
20979,66.67,,2023-12-07 05:33:18.903,2CF7F1C044300627,4098
20980,66.63,,2023-12-07 05:28:16.927,2CF7F1C044300627,4098
20981,66.71,,2023-12-07 05:23:34.107,2CF7F1C044300627,4098
20982,66.69,,2023-12-07 05:18:21.040,2CF7F1C044300627,4098
20983,66.69,,2023-12-07 05:13:33.690,2CF7F1C044300627,4098
20984,66.62,,2023-12-07 05:08:21.243,2CF7F1C044300627,4098
20985,66.71,,2023-12-07 05:03:27.250,2CF7F1C044300627,4098
20986,66.68,,2023-12-07 04:58:34.997,2CF7F1C044300627,4098
20987,66.69,,2023-12-07 04:53:29.547,2CF7F1C044300627,4098
