titulo,subtitulo,autor,texto,url,fecha,categoria
Mattarella huye de la polarización y consigue el cariño popular,"El presidente italiano, elegido personaje del año por ser «un intérprete de los valores constitucionales y de una Europa unida»",Autor no encontrado,"En una época marcada en todo el mundo por la rebelión contra las instituciones y en un país con una clase política mediocre, salvo excepciones, el presidente de la república italiana,  Sergio Mattarella  (Palermo, 1941) ha sido  elegido personaje del año  según Treccani, el prestigioso Instituto de la enciclopedia italiana. El jefe del Estado es el personaje del 2023 porque «es un intérprete de los valores de la Constitución y de una Europa unida, una brújula tenaz y clara en el período de precariedad que atravesamos» y porque encarna en este complejo mundo «la voluntad de construir un futuro diferente».",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/mattarella-huye-polarizacion-consigue-carino-popular/00031704576788159720434.htm,07 Jan 2024,Sergio Mattarella
Defender el año de la democracia,Más de la mitad de la población mundial acudirá a las urnas en este 2024,Autor no encontrado,"Este año se celebrarán más de 80 elecciones nacionales, que afectarán de forma directa a aproximadamente 4.200 millones de personas —es decir, el 52 % de la población mundial—, en  el mayor ciclo electoral que el mundo presenciará hasta el 2048 . Además de los comicios de Estados Unidos, los votantes acudirán a las urnas en la Unión Europea, la India, Indonesia, México, Sudáfrica, Ucrania, el Reino Unido y docenas de otros países. Las apuestas son altas. Los candidatos que ganen tendrán la oportunidad de influir no solo en la política nacional, sino también en cuestiones globales entre las que se incluyen la inteligencia artificial, la ciberseguridad y la gobernanza de internet.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/defender-ano-democracia/00031704576381082533415.htm,07 Jan 2024,Inteligencia artificial
Estados Unidos encara un año electoral lleno de incertidumbre y con decenas de citas clave,"El 8 de febrero, el Tribunal Supremo comenzará la revisión de las decisiones de Maine y Colorado que excluyen a Trump de sus respectivas papeletas",Autor no encontrado,"En el 2024, los Estados Unidos elegirán a su próximo presidente . De enero a diciembre, las campañas, los candidatos y los votantes afrontarán un calendario vertiginoso plagado de fechas clave. Un año en el que, por primera vez, uno de los candidatos podría ser descalificado antes de las elecciones.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/estados-unidos-encara-ano-electoral-lleno-incertidumbre-decenas-citas-clave/00031704575967310365992.htm,07 Jan 2024,Donald Trump
El 2023 acaba con más menores huérfanos por violencia machista desde que hay registros,"56 menores perdieron a sus madres, en un año en el que repuntaron estos crímenes un 10 % con 55 casos, tres en Galicia",C. Peralta,"España cierra el 2023 con un saldo de  55 mujeres asesinadas  a manos de sus parejas o exparejas. Tres de ellas perdieron la vida en Galicia. En el 2022 no se registraron casos en las cuatro provincias. El último caso es precisamente en la comunidad gallega. Un hombre de 88 años mató a cuchilladas a su mujer, de 80, en Sigüeiro y posteriormente se quitó la vida. La muerte de Encarnación se une a las de otras 54 mujeres, las mismas que en 2019 y cinco más que el año anterior.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/2023-acaba-menores-huerfanos-violencia-machista-registros/00031704578966543974361.htm,10 Jan 2024,Violencia machista
"Paula Ulargui, diseñadora del vestido de Pedroche en las Campanadas: «Cuando conocí a Cristina me dijo que me preparase para las críticas que se nos venían encima»","Vinculada a A Coruña, esta promesa de la moda sostenible pretendía remover conciencias con el traje biodegradable que ideó para la presentadora. «No buscamos que fuese guapa, sino que el traje generase ruido»",Laura G. del Valle,"Acaba de salir de tres días en cama presa de la gripe, como  prácticamente media España , así que el tsunami mediático vivido esta semana gracias al  traje que creó para Cristina Pedroche en las campanadas  le llegó entre fiebres y toses. Esta navarra de tan solo 25 años, que tiene un taller en Madrid, se enfrenta a las críticas recibidas por su creación con madurez, aplomo y contrarréplica. Y sobre todo agradece a quienes han entendido el concepto, «ideado para remover conciencias», la apuesta que hacen por asumir que la moda es poliédrica y un arte en donde la naturaleza debe estar presente.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/05/paula-ulargui-disenadora-vestido-pedroche-campanadas-conoci-cristina-me-dijo-me-preparase-criticas-venian-encima/00031704468398772458474.htm,07 Jan 2024,Cristina Pedroche
"Irak, sin militares extranjeros 21 años después","La coalición internacional se retira del país, tras «terminar las justificaciones para su existencia»",Pablo Medina,"Primero fue Afganistán y ahora es el turno de Irak . La «guerra contra el terror» iniciada por George W. Bush entre el 2001 y el 2003 da sus últimas campanadas y Mohamed Shia al Sudani, presidente del país árabe, anunció que el viernes pasado se puso en marcha un proceso bilateral para « poner fin a la presencia de la coalición internacional  una vez que hayan terminado las justificaciones para su existencia».",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/06/irak-militares-extranjeros-21-anos-despues/00031704575575765413462.htm,07 Jan 2024,Categoría no encontrada
El precio del transporte marítimo entre Asia y Marruecos se dispara por los ataques en el mar Rojo,"Los costes han subido entre un 60 y un 100 %, calcula una organización empresarial marroquí",Autor no encontrado,"Los ataques efectuados por rebeldes hutíes de  Yemen  contra buques comerciales internacionales en el mar Rojo han disparado en las últimas tres semanas el coste de  transporte marítimo  entre  Asia  y  Marruecos , que aumentó  entre un 60 y un 100 % .",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/precio-transporte-maritimo-asia-marruecos-dispara-ataques-mar-rojo/00031704627411770214163.htm,07 Jan 2024,transporte marítimo
Corea del Norte dispara artillería cerca de frontera marítima con Corea del Sur por tercer día,"El Ejército surcoreano instó al país norteño a «detener de inmediato» estos ejercicios, que no han registrado daños ni incidentes este domingo",Autor no encontrado,"Corea del Norte  volvió a disparar este domingo  rondas de artillería  cerca de la frontera marítima con el Sur por tercer día consecutivo, según informó una fuente militar surcoreana a la agencia local Yonhap.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/corea-norte-dispara-artilleria-cerca-frontera-maritima-corea-sur-tercer-dia/00031704629435524479604.htm,07 Jan 2024,Corea del Norte
España acepta como válido el pasaporte de Kosovo pero mantiene que seguirá sin reconocer su independencia,"El Estado español era el único de los 27 miembros de la Unión Europea que, hasta ahora, se había negado a que el país balcánico entrara en el régimen de exención de visado del espacio Schengen",Autor no encontrado,"El  Ministerio de Asuntos Exteriores, Unión Europea y Cooperación .  José Manuel Albares , ha confirmado este domingo a Europa Press que España acepta desde el 1 de enero como  válido el pasaporte ordinario de  Kosovo , si bien ha precisado que esto  «no implica en modo alguno el reconocimiento»  de la antigua provincia serbia como Estado independiente.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/espana-acepta-valido-pasaporte-kosovo-mantiene-seguira-reconocer-independencia/00031704635462218357258.htm,07 Jan 2024,Kosovo
"Charles Michel, presidente del Consejo Europeo, anuncia su candidatura al Parlamento y que dejará su cargo actual","El diario «la Dernière Heure» afirma que el comisario europeo de Justicia, el también belga y liberal Didier Reynders, pierde así sus opciones de aspirar a liderar las listas del partido MR para la Eurocámara",Autor no encontrado,"El presidente del  Consejo Europeo , el belga  Charles Michel , anunció este sábado a tres diarios, incluido  Le Soir , que tiene previsto encabezar la lista del  partido liberal francófono MR  a las elecciones europeas que se celebrarán entre el 6 y el 9 de junio próximos.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/charles-michel-presidente-consejo-europea-anuncia-candidatura-parlamento-dejara-cargo-actual/00031704638346502938607.htm,07 Jan 2024,Consejo Europeo
Patxi López dice que las conversaciones con Junts son «permanentes» y está convencido de que se aprobarán los decretos del «escudo social»,El portavoz del PSOE en el Congreso insiste en que el ahorcamiento a una piñata que representaba a Sánchez es «un delito de odio de libro»,Autor no encontrado,"El portavoz socialista en el Congreso,  Patxi López , ha asegurado que  las conversaciones con  Junts  son «permanentes»  de cara a contar con su apoyo para la aprobación de varios decretos en el Congreso y ha resaltado que se hablará «hasta el último minuto desde el convencimiento de que los decretos se van a aprobar».",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/patxi-lopez-dice-conversaciones-junts-permanentes-convencido-aprobaran-decretos-escudo-social/00031704630517444699940.htm,07 Jan 2024,Patxi López
El Gobierno de EE.UU. deja en tierra a todos los 737 MAX del país tras un reventón de uno de los aviones en pleno vuelo,La Administración Federal de Aviación del país realizará «inspecciones inmediatas» a unos 171 aviones de este modelo,Autor no encontrado,La Administración Federal de Aviación de Estados Unidos ha ordenado la paralización inmediata de todos los vuelos en territorio nacional de los aviones Boeing 737 MAX después de que uno de estos aparatos  registrara un reventón de su fuselaje a 4.800 metros de altitud  durante un trayecto desde Portland (Oregón) a Ontario (California).,https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/gobierno-eeuu-deja-tierra-737-max-pais-tras-reventon-aviones-pleno-vuelo/00031704634131909425781.htm,07 Jan 2024,EE.UU.
Estados Unidos vuelve a la Luna 50 años después con la primera nave privada en aterrizar en el satélite,"La misión Peregrine, liderada por una empresa, aunque con la supervisión de la agencia espacial, preparará el terreno para la futura exploración humana al satélite",R. Romar,"T.D.C. Estas tres palabras escritas sobre el polvo son la última huella que el hombre dejó en la Luna. Son las iniciales de la hija de  Eugene Cernan , el comandante de la misión Apolo 17, el último de los 22 astronautas que pisaron el suelo del satélite. Fue el 14 de diciembre de 1972 y, desde entonces, ningún hombre ni tampoco ningún robot o módulo de aterrizaje de la  NASA  se posaron sobre el astro.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/nasa-vuelve-luna-50-anos-despues-primera-nave-privada-alunizar-satelite/00031704639585539213688.htm,07 Jan 2024,NASA
Santiago Abascal y la «influencer» Lidia Bedman esperan su tercer hijo en común,La pareja del líder de Vox anunció su embarazo con una fotografía en las redes sociales,Autor no encontrado,"Lidia Bedman ,  influencer  y esposa de  Santiago Abascal , compartió con sus seguidores que  está embarazada de su tercer hijo . «Nuestro regalo de Reyes está por llegar. Este 2024 seremos uno más», escribió la pareja del líder de Vox en un post acompañado por una fotografía de unos patucos y un chupete.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/santiago-abascal-influencer-lidia-bedman-esperan-tercer-hijo-comun/00031704643902777919764.htm,08 Jan 2024,Santiago Abascal
La nota a un cartero que sirvió para rescatar a una mujer y su hija de un rapto en Jaén,"La Policía Nacional busca al presunto agresor, que huyó por el tejado de la vivienda. Los agentes encontraron plantas de marihuana en el domicilio",C. Peralta,"«Por favor, no llame a la Policía que me mata» , se podía leer en la nota que recibió, desde una ventana, un cartero en un domicilio de  Jaén  el pasado 3 de enero, según adelantó el diario digital Hora  Jaén . El papel fue lanzado por una mujer, de 24 años, que, junto a su hija, de siete, había sido raptada por un hombre. La mujer aprovechó la llegada del funcionario de Correos, que estaba repartiendo la correspondencia por el barrio, situado en la carretera de Circunvalación de  Jaén . Su aparición casual resultó fundamental. En la nota también iba indicado el número de teléfono de los padres de la víctima, que tras ser avisados por el funcionario procedieron a alertar de los hechos a la Policía Nacional.",https://www.lavozdeasturias.es/noticia/actualidad/2024/01/07/nota-cartero-sirvio-rescatar-mujer-hija-rapto-jaen/00031704651071786107172.htm,08 Jan 2024,Jaén
